Path;File Condition;Block Condition;Presence Condition;Line Type;start;end
app/textedit.h;1;1;1;artifact;1;18
app/textedit.h;1;!TEXTEDIT_H;1 && !TEXTEDIT_H;if;19;19
app/textedit.h;1;!TEXTEDIT_H;1 && !TEXTEDIT_H;artifact;20;35
app/textedit.h;1;!TEXTEDIT_H;1 && !TEXTEDIT_H;endif;36;36
app/textedit.h;1;1;1;artifact;37;37
app/textedit_tool.c;1;1;1;ROOT;1;184
app/textedit_tool.c;1;1;1;artifact;1;183
app/textedit_tool.h;1;1;1;ROOT;1;44
app/textedit_tool.h;1;1;1;artifact;1;17
app/textedit_tool.h;1;!TEXTEDIT_TOOL_H;1 && !TEXTEDIT_TOOL_H;if;18;18
app/textedit_tool.h;1;!TEXTEDIT_TOOL_H;1 && !TEXTEDIT_TOOL_H;artifact;19;41
app/textedit_tool.h;1;!TEXTEDIT_TOOL_H;1 && !TEXTEDIT_TOOL_H;endif;42;42
app/textedit_tool.h;1;1;1;artifact;43;43
app/tool.c;1;1;1;ROOT;1;175
app/tool.c;1;1;1;artifact;1;174
app/tool.h;1;1;1;ROOT;1;79
app/tool.h;1;1;1;artifact;1;17
app/tool.h;1;!TOOL_H;1 && !TOOL_H;if;18;18
app/tool.h;1;!TOOL_H;1 && !TOOL_H;artifact;19;76
app/tool.h;1;!TOOL_H;1 && !TOOL_H;endif;77;77
app/tool.h;1;1;1;artifact;78;78
app/toolbox.c;1;1;1;ROOT;1;1051
app/toolbox.c;1;1;1;artifact;1;1050
app/toolbox.h;1;1;1;ROOT;1;38
app/toolbox.h;1;1;1;artifact;1;37
app/undo.c;1;1;1;ROOT;1;1974
app/undo.c;1;1;1;artifact;1;1973
app/undo.h;1;1;1;ROOT;1;206
app/undo.h;1;1;1;artifact;1;17
app/undo.h;1;!UNDO_H;1 && !UNDO_H;if;18;18
app/undo.h;1;!UNDO_H;1 && !UNDO_H;artifact;19;202
app/undo.h;1;!UNDO_H;1 && !UNDO_H;endif;203;203
app/undo.h;1;1;1;artifact;204;205
app/winmain.c;1;1;1;ROOT;1;175
app/winmain.c;1;1;1;artifact;1;6
app/winmain.c;1;G_OS_WIN32;1 && G_OS_WIN32;if;7;7
app/winmain.c;1;G_OS_WIN32;1 && G_OS_WIN32;artifact;8;19
app/winmain.c;1;__GNUC__;1 && G_OS_WIN32 && __GNUC__;if;20;20
app/winmain.c;1;!_stdcall;1 && G_OS_WIN32 && __GNUC__ && !_stdcall;if;21;21
app/winmain.c;1;!_stdcall;1 && G_OS_WIN32 && __GNUC__ && !_stdcall;artifact;22;22
app/winmain.c;1;!_stdcall;1 && G_OS_WIN32 && __GNUC__ && !_stdcall;endif;23;23
app/winmain.c;1;__GNUC__;1 && G_OS_WIN32 && __GNUC__;endif;24;24
app/winmain.c;1;G_OS_WIN32;1 && G_OS_WIN32;artifact;25;172
app/winmain.c;1;G_OS_WIN32;1 && G_OS_WIN32;endif;173;173
app/winmain.c;1;1;1;artifact;174;174
lib/arrows.c;1;1;1;ROOT;1;2741
lib/arrows.c;1;1;1;artifact;1;2740
lib/arrows.h;1;1;1;ROOT;1;194
lib/arrows.h;1;1;1;artifact;1;193
lib/attributes.c;1;1;1;ROOT;1;342
lib/attributes.c;1;1;1;artifact;1;341
lib/attributes.h;1;1;1;ROOT;1;51
lib/attributes.h;1;1;1;artifact;1;50
lib/autoroute.c;1;1;1;ROOT;1;689
lib/autoroute.c;1;1;1;artifact;1;688
lib/autoroute.h;1;1;1;ROOT;1;34
lib/autoroute.h;1;1;1;artifact;1;20
lib/autoroute.h;1;!AUTOROUTE_H;1 && !AUTOROUTE_H;if;21;21
lib/autoroute.h;1;!AUTOROUTE_H;1 && !AUTOROUTE_H;artifact;22;31
lib/autoroute.h;1;!AUTOROUTE_H;1 && !AUTOROUTE_H;endif;32;32
lib/autoroute.h;1;1;1;artifact;33;33
lib/bezier-common.c;1;1;1;ROOT;1;195
lib/bezier-common.c;1;1;1;artifact;1;194
lib/bezier-common.h;1;1;1;ROOT;1;65
lib/bezier-common.h;1;1;1;artifact;1;23
lib/bezier-common.h;1;!BEZIER_COMMON_H;1 && !BEZIER_COMMON_H;if;24;24
lib/bezier-common.h;1;!BEZIER_COMMON_H;1 && !BEZIER_COMMON_H;artifact;25;62
lib/bezier-common.h;1;!BEZIER_COMMON_H;1 && !BEZIER_COMMON_H;endif;63;63
lib/bezier-common.h;1;1;1;artifact;64;64
lib/bezier_conn.c;1;1;1;ROOT;1;1434
lib/bezier_conn.c;1;1;1;artifact;1;1433
lib/bezier_conn.h;1;1;1;ROOT;1;106
lib/bezier_conn.h;1;1;1;artifact;1;105
lib/beziershape.c;1;1;1;ROOT;1;1453
lib/beziershape.c;1;1;1;artifact;1;735
lib/beziershape.c;1;0;1 && 0;if;736;736
lib/beziershape.c;1;0;1 && 0;artifact;737;739
lib/beziershape.c;1;0;1 && 0;endif;740;740
lib/beziershape.c;1;1;1;artifact;741;1452
lib/beziershape.h;1;1;1;ROOT;1;111
lib/beziershape.h;1;1;1;artifact;1;110
lib/boundingbox.c;1;1;1;ROOT;1;674
lib/boundingbox.c;1;1;1;artifact;1;629
lib/boundingbox.c;1;0;1 && 0;if;630;630
lib/boundingbox.c;1;0;1 && 0;artifact;631;646
lib/boundingbox.c;1;0;1 && 0;endif;647;647
lib/boundingbox.c;1;1;1;artifact;648;673
lib/boundingbox.h;1;1;1;ROOT;1;122
lib/boundingbox.h;1;1;1;artifact;1;25
lib/boundingbox.h;1;!BOUNDINGBOX_H;1 && !BOUNDINGBOX_H;if;26;26
lib/boundingbox.h;1;!BOUNDINGBOX_H;1 && !BOUNDINGBOX_H;artifact;27;119
lib/boundingbox.h;1;!BOUNDINGBOX_H;1 && !BOUNDINGBOX_H;endif;120;120
lib/boundingbox.h;1;1;1;artifact;121;121
lib/color.c;1;1;1;ROOT;1;212
lib/color.c;1;1;1;artifact;1;211
lib/color.h;1;1;1;ROOT;1;73
lib/color.h;1;1;1;artifact;1;72
lib/connection.c;1;1;1;ROOT;1;293
lib/connection.c;1;1;1;artifact;1;292
lib/connection.h;1;1;1;ROOT;1;74
lib/connection.h;1;1;1;artifact;1;73
lib/connectionpoint.c;1;1;1;ROOT;1;108
lib/connectionpoint.c;1;1;1;artifact;1;107
lib/connectionpoint.h;1;1;1;ROOT;1;108
lib/connectionpoint.h;1;1;1;artifact;1;18
lib/connectionpoint.h;1;!CONNECTIONPOINT_H;1 && !CONNECTIONPOINT_H;if;19;19
lib/connectionpoint.h;1;!CONNECTIONPOINT_H;1 && !CONNECTIONPOINT_H;artifact;20;105
lib/connectionpoint.h;1;!CONNECTIONPOINT_H;1 && !CONNECTIONPOINT_H;endif;106;106
lib/connectionpoint.h;1;1;1;artifact;107;107
lib/connpoint_line.c;1;1;1;ROOT;1;590
lib/connpoint_line.c;1;1;1;artifact;1;295
lib/connpoint_line.c;1;DEBUG_ORDER;1 && DEBUG_ORDER;if;296;296
lib/connpoint_line.c;1;DEBUG_ORDER;1 && DEBUG_ORDER;artifact;297;321
lib/connpoint_line.c;1;DEBUG_ORDER;1 && DEBUG_ORDER;endif;322;322
lib/connpoint_line.c;1;1;1;artifact;323;345
lib/connpoint_line.c;1;DEBUG_ORDER;1 && DEBUG_ORDER;if;346;346
lib/connpoint_line.c;1;DEBUG_ORDER;1 && DEBUG_ORDER;artifact;347;348
lib/connpoint_line.c;1;DEBUG_ORDER;1 && DEBUG_ORDER;endif;349;349
lib/connpoint_line.c;1;1;1;artifact;350;369
lib/connpoint_line.c;1;DEBUG_ORDER;1 && DEBUG_ORDER;if;370;370
lib/connpoint_line.c;1;DEBUG_ORDER;1 && DEBUG_ORDER;artifact;371;372
lib/connpoint_line.c;1;DEBUG_ORDER;1 && DEBUG_ORDER;endif;373;373
lib/connpoint_line.c;1;DEBUG_PARENT;1 && DEBUG_PARENT;if;374;374
lib/connpoint_line.c;1;DEBUG_PARENT;1 && DEBUG_PARENT;artifact;375;379
lib/connpoint_line.c;1;DEBUG_PARENT;1 && DEBUG_PARENT;endif;380;380
lib/connpoint_line.c;1;1;1;artifact;381;589
lib/connpoint_line.h;1;1;1;ROOT;1;92
lib/connpoint_line.h;1;1;1;artifact;1;91
lib/create.c;1;1;1;ROOT;1;433
lib/create.c;1;1;1;artifact;1;432
lib/create.h;1;1;1;ROOT;1;151
lib/create.h;1;1;1;artifact;1;29
lib/create.h;1;!STANDARD_OBJECT_CREATE_H;1 && !STANDARD_OBJECT_CREATE_H;if;30;30
lib/create.h;1;!STANDARD_OBJECT_CREATE_H;1 && !STANDARD_OBJECT_CREATE_H;artifact;31;148
lib/create.h;1;!STANDARD_OBJECT_CREATE_H;1 && !STANDARD_OBJECT_CREATE_H;endif;149;149
lib/create.h;1;1;1;artifact;150;150
lib/debug.c;1;1;1;ROOT;1;50
lib/debug.c;1;1;1;artifact;1;49
lib/debug.h;1;1;1;ROOT;1;34
lib/debug.h;1;1;1;artifact;1;20
lib/debug.h;1;!DEBUG_H;1 && !DEBUG_H;if;21;21
lib/debug.h;1;!DEBUG_H;1 && !DEBUG_H;artifact;22;31
lib/debug.h;1;!DEBUG_H;1 && !DEBUG_H;endif;32;32
lib/debug.h;1;1;1;artifact;33;33
lib/dia-arrow-cell-renderer.c;1;1;1;ROOT;1;299
lib/dia-arrow-cell-renderer.c;1;1;1;artifact;1;298
lib/dia-arrow-cell-renderer.h;1;1;1;ROOT;1;43
lib/dia-arrow-cell-renderer.h;1;1;1;artifact;1;42
lib/dia-arrow-chooser.c;1;1;1;ROOT;1;354
lib/dia-arrow-chooser.c;1;1;1;artifact;1;353
lib/dia-arrow-chooser.h;1;1;1;ROOT;1;47
lib/dia-arrow-chooser.h;1;1;1;artifact;1;46
lib/dia-arrow-preview.c;1;1;1;ROOT;1;225
lib/dia-arrow-preview.c;1;1;1;artifact;1;224
lib/dia-arrow-preview.h;1;1;1;ROOT;1;41
lib/dia-arrow-preview.h;1;1;1;artifact;1;40
lib/dia-arrow-selector.c;1;1;1;ROOT;1;263
lib/dia-arrow-selector.c;1;1;1;artifact;1;262
lib/dia-arrow-selector.h;1;1;1;ROOT;1;39
lib/dia-arrow-selector.h;1;1;1;artifact;1;38
lib/dia-change.c;1;1;1;ROOT;1;346
lib/dia-change.c;1;1;1;artifact;1;345
lib/dia-change.h;1;1;1;ROOT;1;140
lib/dia-change.h;1;1;1;artifact;1;26
lib/dia-change.h;1;!__GTK_DOC_IGNORE__;1 && !__GTK_DOC_IGNORE__;if;27;27
lib/dia-change.h;1;!__GTK_DOC_IGNORE__;1 && !__GTK_DOC_IGNORE__;artifact;28;29
lib/dia-change.h;1;!__GTK_DOC_IGNORE__;1 && !__GTK_DOC_IGNORE__;endif;30;30
lib/dia-change.h;1;1;1;artifact;31;139
lib/dia-colour-cell-renderer.c;1;1;1;ROOT;1;270
lib/dia-colour-cell-renderer.c;1;1;1;artifact;1;269
lib/dia-colour-cell-renderer.h;1;1;1;ROOT;1;43
lib/dia-colour-cell-renderer.h;1;1;1;artifact;1;42
lib/dia-colour-selector.c;1;1;1;ROOT;1;480
lib/dia-colour-selector.c;1;1;1;artifact;1;479
lib/dia-colour-selector.h;1;1;1;ROOT;1;42
lib/dia-colour-selector.h;1;1;1;artifact;1;41
lib/dia-enums.h;1;1;1;ROOT;1;72
lib/dia-enums.h;1;1;1;artifact;1;71
lib/dia-font-selector.c;1;1;1;ROOT;1;648
lib/dia-font-selector.c;1;1;1;artifact;1;647
lib/dia-font-selector.h;1;1;1;ROOT;1;39
lib/dia-font-selector.h;1;1;1;artifact;1;38
lib/dia-graphene.h;1;1;1;ROOT;1;54
lib/dia-graphene.h;1;1;1;artifact;1;53
lib/dia-guide.c;1;1;1;ROOT;1;60
lib/dia-guide.c;1;1;1;artifact;1;59
lib/dia-guide.h;1;1;1;ROOT;1;38
lib/dia-guide.h;1;1;1;artifact;1;37
lib/dia-handle.c;1;1;1;ROOT;1;50
lib/dia-handle.c;1;1;1;artifact;1;49
lib/dia-layer.h;1;1;1;ROOT;1;106
lib/dia-layer.h;1;1;1;artifact;1;105
lib/dia-line-cell-renderer.c;1;1;1;ROOT;1;225
lib/dia-line-cell-renderer.c;1;1;1;artifact;1;224
lib/dia-line-cell-renderer.h;1;1;1;ROOT;1;43
lib/dia-line-cell-renderer.h;1;1;1;artifact;1;42
lib/dia-line-chooser.c;1;1;1;ROOT;1;227
lib/dia-line-chooser.c;1;1;1;artifact;1;226
lib/dia-line-chooser.h;1;1;1;ROOT;1;47
lib/dia-line-chooser.h;1;1;1;artifact;1;46
lib/dia-line-preview.c;1;1;1;ROOT;1;159
lib/dia-line-preview.c;1;1;1;artifact;1;158
lib/dia-line-preview.h;1;1;1;ROOT;1;38
lib/dia-line-preview.h;1;1;1;artifact;1;37
lib/dia-line-style-selector.c;1;1;1;ROOT;1;236
lib/dia-line-style-selector.c;1;1;1;artifact;1;235
lib/dia-line-style-selector.h;1;1;1;ROOT;1;42
lib/dia-line-style-selector.h;1;1;1;artifact;1;41
lib/dia-object-change-list.c;1;1;1;ROOT;1;89
lib/dia-object-change-list.c;1;1;1;artifact;1;88
lib/dia-object-change-list.h;1;1;1;ROOT;1;38
lib/dia-object-change-list.h;1;1;1;artifact;1;37
lib/dia-object-change.c;1;1;1;ROOT;1;366
lib/dia-object-change.c;1;1;1;artifact;1;365
lib/dia-object-change.h;1;1;1;ROOT;1;153
lib/dia-object-change.h;1;1;1;artifact;1;26
lib/dia-object-change.h;1;!__GTK_DOC_IGNORE__;1 && !__GTK_DOC_IGNORE__;if;27;27
lib/dia-object-change.h;1;!__GTK_DOC_IGNORE__;1 && !__GTK_DOC_IGNORE__;artifact;28;29
lib/dia-object-change.h;1;!__GTK_DOC_IGNORE__;1 && !__GTK_DOC_IGNORE__;endif;30;30
lib/dia-object-change.h;1;1;1;artifact;31;152
lib/dia-simple-list.c;1;1;1;ROOT;1;200
lib/dia-simple-list.c;1;1;1;artifact;1;199
lib/dia-simple-list.h;1;1;1;ROOT;1;48
lib/dia-simple-list.h;1;1;1;artifact;1;47
lib/dia-size-selector.c;1;1;1;ROOT;1;246
lib/dia-size-selector.c;1;1;1;artifact;1;245
lib/dia-size-selector.h;1;1;1;ROOT;1;43
lib/dia-size-selector.h;1;1;1;artifact;1;42
lib/dia-state-object-change.c;1;1;1;ROOT;1;119
lib/dia-state-object-change.c;1;1;1;artifact;1;118
lib/dia-state-object-change.h;1;1;1;ROOT;1;82
lib/dia-state-object-change.h;1;1;1;artifact;1;81
lib/dia-unit-spinner.c;1;1;1;ROOT;1;207
lib/dia-unit-spinner.c;1;1;1;artifact;1;206
lib/dia-unit-spinner.h;1;1;1;ROOT;1;43
lib/dia-unit-spinner.h;1;1;1;artifact;1;42
lib/dia_dirs.c;1;1;1;ROOT;1;274
lib/dia_dirs.c;1;1;1;artifact;1;45
lib/dia_dirs.c;1;G_OS_WIN32;1 && G_OS_WIN32;if;46;46
lib/dia_dirs.c;1;G_OS_WIN32;1 && G_OS_WIN32;artifact;47;57
lib/dia_dirs.c;1;!G_OS_WIN32;!G_OS_WIN32 && 1;else;58;58
lib/dia_dirs.c;1;!G_OS_WIN32;!G_OS_WIN32 && 1;artifact;59;72
lib/dia_dirs.c;1;!G_OS_WIN32;!G_OS_WIN32 && 1;endif;73;73
lib/dia_dirs.c;1;1;1;artifact;74;88
lib/dia_dirs.c;1;G_OS_WIN32;1 && G_OS_WIN32;if;89;89
lib/dia_dirs.c;1;G_OS_WIN32;1 && G_OS_WIN32;artifact;90;95
lib/dia_dirs.c;1;!G_OS_WIN32;!G_OS_WIN32 && 1;else;96;96
lib/dia_dirs.c;1;!G_OS_WIN32;!G_OS_WIN32 && 1;artifact;97;97
lib/dia_dirs.c;1;!G_OS_WIN32;!G_OS_WIN32 && 1;endif;98;98
lib/dia_dirs.c;1;1;1;artifact;99;104
lib/dia_dirs.c;1;G_OS_WIN32;1 && G_OS_WIN32;if;105;105
lib/dia_dirs.c;1;G_OS_WIN32;1 && G_OS_WIN32;artifact;106;111
lib/dia_dirs.c;1;!G_OS_WIN32;!G_OS_WIN32 && 1;else;112;112
lib/dia_dirs.c;1;!G_OS_WIN32;!G_OS_WIN32 && 1;artifact;113;113
lib/dia_dirs.c;1;!G_OS_WIN32;!G_OS_WIN32 && 1;endif;114;114
lib/dia_dirs.c;1;1;1;artifact;115;273
lib/dia_dirs.h;1;1;1;ROOT;1;36
lib/dia_dirs.h;1;1;1;artifact;1;35
lib/dia_image.c;1;1;1;ROOT;1;555
lib/dia_image.c;1;1;1;artifact;1;554
lib/dia_image.h;1;1;1;ROOT;1;88
lib/dia_image.h;1;1;1;artifact;1;17
lib/dia_image.h;1;!DIA_IMAGE_H;1 && !DIA_IMAGE_H;if;18;18
lib/dia_image.h;1;!DIA_IMAGE_H;1 && !DIA_IMAGE_H;artifact;19;84
lib/dia_image.h;1;!DIA_IMAGE_H;1 && !DIA_IMAGE_H;endif;85;85
lib/dia_image.h;1;1;1;artifact;86;87
lib/dia_svg.c;1;1;1;ROOT;1;1809
lib/dia_svg.c;1;1;1;artifact;1;1117
lib/dia_svg.c;1;DEBUG_CUSTOM;1 && DEBUG_CUSTOM;if;1118;1118
lib/dia_svg.c;1;DEBUG_CUSTOM;1 && DEBUG_CUSTOM;artifact;1119;1119
lib/dia_svg.c;1;DEBUG_CUSTOM;1 && DEBUG_CUSTOM;endif;1120;1120
lib/dia_svg.c;1;1;1;artifact;1121;1482
lib/dia_svg.c;1;1;1 && 1;if;1483;1483
lib/dia_svg.c;1;1;1 && 1;artifact;1484;1490
lib/dia_svg.c;1;0;0 && 1;else;1491;1491
lib/dia_svg.c;1;0;0 && 1;artifact;1492;1505
lib/dia_svg.c;1;0;0 && 1;endif;1506;1506
lib/dia_svg.c;1;1;1;artifact;1507;1808
lib/dia_svg.h;1;1;1;ROOT;1;81
lib/dia_svg.h;1;1;1;artifact;1;80
lib/dia_xml.c;1;1;1;ROOT;1;1401
lib/dia_xml.c;1;1;1;artifact;1;36
lib/dia_xml.c;1;HAVE_UNISTD_H;1 && HAVE_UNISTD_H;if;37;37
lib/dia_xml.c;1;HAVE_UNISTD_H;1 && HAVE_UNISTD_H;artifact;38;38
lib/dia_xml.c;1;HAVE_UNISTD_H;1 && HAVE_UNISTD_H;endif;39;39
lib/dia_xml.c;1;1;1;artifact;40;46
lib/dia_xml.c;1;G_OS_WIN32;1 && G_OS_WIN32;if;47;47
lib/dia_xml.c;1;G_OS_WIN32;1 && G_OS_WIN32;artifact;48;48
lib/dia_xml.c;1;G_OS_WIN32;1 && G_OS_WIN32;endif;49;49
lib/dia_xml.c;1;1;1;artifact;50;1400
lib/dia_xml.h;1;1;1;ROOT;1;124
lib/dia_xml.h;1;1;1;artifact;1;17
lib/dia_xml.h;1;!DIA_XML_H;1 && !DIA_XML_H;if;18;18
lib/dia_xml.h;1;!DIA_XML_H;1 && !DIA_XML_H;artifact;19;120
lib/dia_xml.h;1;!DIA_XML_H;1 && !DIA_XML_H;endif;121;121
lib/dia_xml.h;1;1;1;artifact;122;123
lib/dia_xml_libxml.h;1;1;1;ROOT;1;36
lib/dia_xml_libxml.h;1;1;1;artifact;1;20
lib/dia_xml_libxml.h;1;!DIA_XML_LIBXML_H;1 && !DIA_XML_LIBXML_H;if;21;21
lib/dia_xml_libxml.h;1;!DIA_XML_LIBXML_H;1 && !DIA_XML_LIBXML_H;artifact;22;33
lib/dia_xml_libxml.h;1;!DIA_XML_LIBXML_H;1 && !DIA_XML_LIBXML_H;endif;34;34
lib/dia_xml_libxml.h;1;1;1;artifact;35;35
lib/diacellrendererenum.c;1;1;1;ROOT;1;127
lib/diacellrendererenum.c;1;1;1;artifact;1;126
lib/diacellrendererenum.h;1;1;1;ROOT;1;15
lib/diacellrendererenum.h;1;!DIA_CELLRENDERERENUM_H;1 && !DIA_CELLRENDERERENUM_H;if;1;1
lib/diacellrendererenum.h;1;!DIA_CELLRENDERERENUM_H;1 && !DIA_CELLRENDERERENUM_H;artifact;2;12
lib/diacellrendererenum.h;1;!DIA_CELLRENDERERENUM_H;1 && !DIA_CELLRENDERERENUM_H;endif;13;13
lib/diacellrendererenum.h;1;1;1;artifact;14;14
lib/diacontext.c;1;1;1;ROOT;1;189
lib/diacontext.c;1;1;1;artifact;1;188
lib/diacontext.h;1;1;1;ROOT;1;26
lib/diacontext.h;1;1;1;artifact;1;25
lib/diagramdata.c;1;1;1;ROOT;1;1126
lib/diagramdata.c;1;1;1;artifact;1;1125
lib/diagramdata.h;1;1;1;ROOT;1;174
lib/diagramdata.h;1;1;1;artifact;1;18
lib/diagramdata.h;1;!DIAGRAMDATA_H;1 && !DIAGRAMDATA_H;if;19;19
lib/diagramdata.h;1;!DIAGRAMDATA_H;1 && !DIAGRAMDATA_H;artifact;20;33
lib/diagramdata.h;1;!__in_diagram_data;1 && !DIAGRAMDATA_H && !__in_diagram_data;if;34;34
lib/diagramdata.h;1;!__in_diagram_data;1 && !DIAGRAMDATA_H && !__in_diagram_data;artifact;35;35
lib/diagramdata.h;1;__in_diagram_data;__in_diagram_data && 1 && !DIAGRAMDATA_H;else;36;36
lib/diagramdata.h;1;__in_diagram_data;__in_diagram_data && 1 && !DIAGRAMDATA_H;artifact;37;37
lib/diagramdata.h;1;__in_diagram_data;__in_diagram_data && 1 && !DIAGRAMDATA_H;endif;38;38
lib/diagramdata.h;1;!DIAGRAMDATA_H;1 && !DIAGRAMDATA_H;artifact;39;171
lib/diagramdata.h;1;!DIAGRAMDATA_H;1 && !DIAGRAMDATA_H;endif;172;172
lib/diagramdata.h;1;1;1;artifact;173;173
lib/diaimportrenderer.c;1;1;1;ROOT;1;781
lib/diaimportrenderer.c;1;1;1;artifact;1;410
lib/diaimportrenderer.c;1;0;1 && 0;if;411;411
lib/diaimportrenderer.c;1;0;1 && 0;artifact;412;416
lib/diaimportrenderer.c;1;1;1 && 1;else;417;417
lib/diaimportrenderer.c;1;1;1 && 1;artifact;418;425
lib/diaimportrenderer.c;1;1;1 && 1;endif;426;426
lib/diaimportrenderer.c;1;1;1;artifact;427;780
lib/diaimportrenderer.h;1;1;1;ROOT;1;59
lib/diaimportrenderer.h;1;!DIA_IMPORT_RENDERER_H;1 && !DIA_IMPORT_RENDERER_H;if;1;1
lib/diaimportrenderer.h;1;!DIA_IMPORT_RENDERER_H;1 && !DIA_IMPORT_RENDERER_H;artifact;2;56
lib/diaimportrenderer.h;1;!DIA_IMPORT_RENDERER_H;1 && !DIA_IMPORT_RENDERER_H;endif;57;57
lib/diaimportrenderer.h;1;1;1;artifact;58;58
lib/diainteractiverenderer.c;1;1;1;ROOT;1;356
lib/diainteractiverenderer.c;1;1;1;artifact;1;355
lib/diainteractiverenderer.h;1;1;1;ROOT;1;146
lib/diainteractiverenderer.h;1;1;1;artifact;1;145
lib/dialib.c;1;1;1;ROOT;1;121
lib/dialib.c;1;1;1;artifact;1;52
lib/dialib.c;1;G_OS_WIN32;1 && G_OS_WIN32;if;53;53
lib/dialib.c;1;G_OS_WIN32;1 && G_OS_WIN32;artifact;54;67
lib/dialib.c;1;G_OS_WIN32;1 && G_OS_WIN32;endif;68;68
lib/dialib.c;1;1;1;artifact;69;91
lib/dialib.c;1;G_OS_WIN32;1 && G_OS_WIN32;if;92;92
lib/dialib.c;1;G_OS_WIN32;1 && G_OS_WIN32;artifact;93;93
lib/dialib.c;1;G_OS_WIN32;1 && G_OS_WIN32;endif;94;94
lib/dialib.c;1;1;1;artifact;95;102
lib/dialib.c;1;!GTK_CHECK_VERSION___LB__3__0__0__RB__;1 && !GTK_CHECK_VERSION___LB__3__0__0__RB__;if;103;103
lib/dialib.c;1;!GTK_CHECK_VERSION___LB__3__0__0__RB__;1 && !GTK_CHECK_VERSION___LB__3__0__0__RB__;artifact;104;109
lib/dialib.c;1;!GTK_CHECK_VERSION___LB__3__0__0__RB__;1 && !GTK_CHECK_VERSION___LB__3__0__0__RB__;endif;110;110
lib/dialib.c;1;1;1;artifact;111;120
lib/dialib.h;1;1;1;ROOT;1;20
lib/dialib.h;1;!LIBDIA_H;1 && !LIBDIA_H;if;1;1
lib/dialib.h;1;!LIBDIA_H;1 && !LIBDIA_H;artifact;2;17
lib/dialib.h;1;!LIBDIA_H;1 && !LIBDIA_H;endif;18;18
lib/dialib.h;1;1;1;artifact;19;19
lib/diamenu.h;1;1;1;ROOT;1;56
lib/diamenu.h;1;1;1;artifact;1;17
lib/diamenu.h;1;!DIAMENU_H;1 && !DIAMENU_H;if;18;18
lib/diamenu.h;1;!DIAMENU_H;1 && !DIAMENU_H;artifact;19;53
lib/diamenu.h;1;!DIAMENU_H;1 && !DIAMENU_H;endif;54;54
lib/diamenu.h;1;1;1;artifact;55;55
lib/diaoptionmenu.c;1;1;1;ROOT;1;179
lib/diaoptionmenu.c;1;1;1;artifact;1;178
lib/diaoptionmenu.h;1;1;1;ROOT;1;46
lib/diaoptionmenu.h;1;1;1;artifact;1;45
lib/diapathrenderer.c;1;1;1;ROOT;1;917
lib/diapathrenderer.c;1;1;1;artifact;1;916
lib/diapathrenderer.h;1;1;1;ROOT;1;55
lib/diapathrenderer.h;1;1;1;artifact;1;20
lib/diapathrenderer.h;1;!DIA_PATH_RENDERER_H;1 && !DIA_PATH_RENDERER_H;if;21;21
lib/diapathrenderer.h;1;!DIA_PATH_RENDERER_H;1 && !DIA_PATH_RENDERER_H;artifact;22;51
lib/diapathrenderer.h;1;!DIA_PATH_RENDERER_H;1 && !DIA_PATH_RENDERER_H;endif;52;52
lib/diapathrenderer.h;1;1;1;artifact;53;54
lib/diapatternselector.c;1;1;1;ROOT;1;241
lib/diapatternselector.c;1;1;1;artifact;1;240
lib/diapatternselector.h;1;1;1;ROOT;1;8
lib/diapatternselector.h;1;1;1;artifact;1;7
lib/diarenderer.c;1;1;1;ROOT;1;2698
lib/diarenderer.c;1;1;1;artifact;1;288
lib/diarenderer.c;1;1;1 && 1;if;289;289
lib/diarenderer.c;1;1;1 && 1;artifact;290;296
lib/diarenderer.c;1;0;0 && 1;else;297;297
lib/diarenderer.c;1;0;0 && 1;artifact;298;316
lib/diarenderer.c;1;0;0 && 1;endif;317;317
lib/diarenderer.c;1;1;1;artifact;318;2697
lib/diarenderer.h;1;1;1;ROOT;1;455
lib/diarenderer.h;1;1;1;artifact;1;19
lib/diarenderer.h;1;!DIA_RENDERER_H;1 && !DIA_RENDERER_H;if;20;20
lib/diarenderer.h;1;!DIA_RENDERER_H;1 && !DIA_RENDERER_H;artifact;21;452
lib/diarenderer.h;1;!DIA_RENDERER_H;1 && !DIA_RENDERER_H;endif;453;453
lib/diarenderer.h;1;1;1;artifact;454;454
lib/diasvgrenderer.c;1;1;1;ROOT;1;1030
lib/diasvgrenderer.c;1;1;1;artifact;1;36
lib/diasvgrenderer.c;1;HAVE_UNISTD_H;1 && HAVE_UNISTD_H;if;37;37
lib/diasvgrenderer.c;1;HAVE_UNISTD_H;1 && HAVE_UNISTD_H;artifact;38;38
lib/diasvgrenderer.c;1;HAVE_UNISTD_H;1 && HAVE_UNISTD_H;endif;39;39
lib/diasvgrenderer.c;1;1;1;artifact;40;842
lib/diasvgrenderer.c;1;0;1 && 0;if;843;843
lib/diasvgrenderer.c;1;0;1 && 0;artifact;844;845
lib/diasvgrenderer.c;1;1;1 && 1;else;846;846
lib/diasvgrenderer.c;1;1;1 && 1;artifact;847;849
lib/diasvgrenderer.c;1;1;1 && 1;endif;850;850
lib/diasvgrenderer.c;1;1;1;artifact;851;1029
lib/diasvgrenderer.h;1;1;1;ROOT;1;51
lib/diasvgrenderer.h;1;!DIA_SVG_RENDERER_H;1 && !DIA_SVG_RENDERER_H;if;1;1
