Path;File Condition;Block Condition;Presence Condition;Line Type;start;end
src/perl/textui/wrapper_buffer_line.h;1;!IRSSI_PERL_TEXTUI_WRAPPER_BUFFER_LINE_H;1 && !IRSSI_PERL_TEXTUI_WRAPPER_BUFFER_LINE_H;if;1;1
src/perl/textui/wrapper_buffer_line.h;1;!IRSSI_PERL_TEXTUI_WRAPPER_BUFFER_LINE_H;1 && !IRSSI_PERL_TEXTUI_WRAPPER_BUFFER_LINE_H;artifact;2;89
src/perl/textui/wrapper_buffer_line.h;1;!IRSSI_PERL_TEXTUI_WRAPPER_BUFFER_LINE_H;1 && !IRSSI_PERL_TEXTUI_WRAPPER_BUFFER_LINE_H;endif;90;90
src/perl/textui/wrapper_buffer_line.h;1;1;1;artifact;91;91
src/perl/ui/module.h;1;1;1;ROOT;1;17
src/perl/ui/module.h;1;1;1;artifact;1;16
tests/fe-common/core/test-formats.c;1;1;1;ROOT;1;54
tests/fe-common/core/test-formats.c;1;1;1;artifact;1;33
tests/fe-common/core/test-formats.c;1;GLIB_CHECK_VERSION___LB__2__38__0__RB__;1 && GLIB_CHECK_VERSION___LB__2__38__0__RB__;if;34;34
tests/fe-common/core/test-formats.c;1;GLIB_CHECK_VERSION___LB__2__38__0__RB__;1 && GLIB_CHECK_VERSION___LB__2__38__0__RB__;artifact;35;35
tests/fe-common/core/test-formats.c;1;GLIB_CHECK_VERSION___LB__2__38__0__RB__;1 && GLIB_CHECK_VERSION___LB__2__38__0__RB__;endif;36;36
tests/fe-common/core/test-formats.c;1;1;1;artifact;37;53
tests/fe-text/mock-irssi.c;1;1;1;ROOT;1;11
tests/fe-text/mock-irssi.c;1;1;1;artifact;1;10
tests/fe-text/test-paste-join-multiline.c;1;1;1;ROOT;1;74
tests/fe-text/test-paste-join-multiline.c;1;1;1;artifact;1;41
tests/fe-text/test-paste-join-multiline.c;1;GLIB_CHECK_VERSION___LB__2__38__0__RB__;1 && GLIB_CHECK_VERSION___LB__2__38__0__RB__;if;42;42
tests/fe-text/test-paste-join-multiline.c;1;GLIB_CHECK_VERSION___LB__2__38__0__RB__;1 && GLIB_CHECK_VERSION___LB__2__38__0__RB__;artifact;43;43
tests/fe-text/test-paste-join-multiline.c;1;GLIB_CHECK_VERSION___LB__2__38__0__RB__;1 && GLIB_CHECK_VERSION___LB__2__38__0__RB__;endif;44;44
tests/fe-text/test-paste-join-multiline.c;1;1;1;artifact;45;73
tests/irc/core/test-channel-events.c;1;1;1;ROOT;1;209
tests/irc/core/test-channel-events.c;1;1;1;artifact;1;123
tests/irc/core/test-channel-events.c;1;GLIB_CHECK_VERSION___LB__2__38__0__RB__;1 && GLIB_CHECK_VERSION___LB__2__38__0__RB__;if;124;124
tests/irc/core/test-channel-events.c;1;GLIB_CHECK_VERSION___LB__2__38__0__RB__;1 && GLIB_CHECK_VERSION___LB__2__38__0__RB__;artifact;125;125
tests/irc/core/test-channel-events.c;1;GLIB_CHECK_VERSION___LB__2__38__0__RB__;1 && GLIB_CHECK_VERSION___LB__2__38__0__RB__;endif;126;126
tests/irc/core/test-channel-events.c;1;1;1;artifact;127;208
tests/irc/core/test-irc.c;1;1;1;ROOT;1;235
tests/irc/core/test-irc.c;1;1;1;artifact;1;199
tests/irc/core/test-irc.c;1;GLIB_CHECK_VERSION___LB__2__38__0__RB__;1 && GLIB_CHECK_VERSION___LB__2__38__0__RB__;if;200;200
tests/irc/core/test-irc.c;1;GLIB_CHECK_VERSION___LB__2__38__0__RB__;1 && GLIB_CHECK_VERSION___LB__2__38__0__RB__;artifact;201;201
tests/irc/core/test-irc.c;1;GLIB_CHECK_VERSION___LB__2__38__0__RB__;1 && GLIB_CHECK_VERSION___LB__2__38__0__RB__;endif;202;202
tests/irc/core/test-irc.c;1;1;1;artifact;203;234
tests/irc/flood/test-796.c;1;1;1;ROOT;1;183
tests/irc/flood/test-796.c;1;1;1;artifact;1;172
tests/irc/flood/test-796.c;1;GLIB_CHECK_VERSION___LB__2__38__0__RB__;1 && GLIB_CHECK_VERSION___LB__2__38__0__RB__;if;173;173
tests/irc/flood/test-796.c;1;GLIB_CHECK_VERSION___LB__2__38__0__RB__;1 && GLIB_CHECK_VERSION___LB__2__38__0__RB__;artifact;174;174
tests/irc/flood/test-796.c;1;GLIB_CHECK_VERSION___LB__2__38__0__RB__;1 && GLIB_CHECK_VERSION___LB__2__38__0__RB__;endif;175;175
tests/irc/flood/test-796.c;1;1;1;artifact;176;182
